Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/92          SXIL_Dup [280]
                0.00    0.00       2/92          SXIL_FVecLenSSE [281]
                0.00    0.00       2/92          SXIL_OprQuatToV3fSSE [167]
                0.00    0.00       2/92          SXIL_OprQuatToV4fSSE [283]
                0.00    0.00       4/92          SXIL_OprQuatConjSSE [152]
                0.00    0.00       4/92          SXIL_OprVectorToQuatSSE [166]
                0.00    0.00       8/92          SXIL_PopXFTmp [276]
                0.00    0.00       8/92          SXIL_OprFloatSSE [274]
                0.00    0.00      16/92          SXIL_Exch [266]
                0.00    0.00      16/92          SXIL_OprQuatMulSSE [138]
                0.00    0.00      28/92          SXIL_OprVectorSSE [137]
[248]    0.0    0.00    0.00      92         SXIL_PopXFTmpT [248]
                0.00    0.00      12/12          SXIL_AsmPopXRegT [249]
                0.00    0.00     176/180         SXIL_GetTypeBase [387]
                0.00    0.00      92/10815       SXIL_TypeLitP [316]
                0.00    0.00      80/1690        SXIL_RegXRegP [362]
                0.00    0.00      80/80          SXIL_CheckRegVar [436]
                0.00    0.00      80/114         SXIL_TypeSmallIntP [425]
                0.00    0.00      80/100         SXIL_TypeSmallLongP [432]
                0.00    0.00      12/68          SXIL_AllocXReg [445]
                0.00    0.00      12/24          SXIL_SetStackPos [473]
                0.00    0.00      12/12          SXIL_StackLastPos [489]
-----------------------------------------------
                0.00    0.00      12/12          SXIL_PopXFTmpT [248]
[249]    0.0    0.00    0.00      12         SXIL_AsmPopXRegT [249]
                0.00    0.00      12/20          SXIL_MemRefESP [244]
                0.00    0.00      12/40          SXIL_LoadMemXRegTy [457]
                0.00    0.00      12/8004        SXIL_GetTypeStackSize [327]
                0.00    0.00      12/12          SXIL_AddSP [488]
-----------------------------------------------
                                6233             BGBCP_EatWhite [250]
                0.00    0.00       1/582152      BGBCP_Statement <cycle 4> [216]
                0.00    0.00    5026/582152      BGBCP_BlockStatement <cycle 4> [128]
                0.00    0.00    9612/582152      BGBCP_EatSemicolon [284]
                0.00    0.00  567513/582152      BGBCP_Token [23]
[250]    0.0    0.00    0.00  582152+6233    BGBCP_EatWhite [250]
                0.00    0.00    6233/6233        BGBCP_SkimLinenum [251]
                                6233             BGBCP_EatWhite [250]
-----------------------------------------------
                0.00    0.00    6233/6233        BGBCP_EatWhite [250]
[251]    0.0    0.00    0.00    6233         BGBCP_SkimLinenum [251]
                0.00    0.00      65/498637      bgbcc_strdup [46]
-----------------------------------------------
                0.00    0.00      64/64          BASM_OutOpGeneric1 [153]
[252]    0.0    0.00    0.00      64         BASM_OutOpMem [252]
                0.00    0.00      64/64          BASM_OutOpStrMem [253]
                0.00    0.00     176/17052       BASM_OpArchP [312]
                0.00    0.00     176/176         BASM_OpMemP [388]
-----------------------------------------------
                0.00    0.00      64/64          BASM_OutOpMem [252]
[253]    0.0    0.00    0.00      64         BASM_OutOpStrMem [253]
                0.00    0.00      64/1602        BASM_OutModRM [190]
                0.00    0.00      64/862         BASM_OutMOffs [246]
                0.00    0.00      64/862         BASM_SegOverride [370]
                0.00    0.00      64/1906        BASM_AddrOverride [355]
                0.00    0.00      64/1906        BASM_OutBodyBytes [357]
                0.00    0.00      64/1732        BASM_OutSufBytes [361]
-----------------------------------------------
                                  35             BGBCC_CompileExpr <cycle 3> [463]
[254]    0.0    0.00    0.00      35         BGBCC_CompileExprT <cycle 3> [254]
                0.00    0.00      35/124         BGBCC_ReduceExpr <cycle 2> [386]
                0.00    0.00      16/5232238     BCCX_Get [25]
                0.00    0.00     115/114244      BCCX_TagIsP [293]
                0.00    0.00      16/21692       bgbcc_print [309]
                                  19             BGBCC_CompileForm <cycle 3> [259]
-----------------------------------------------
                                  17             BGBCC_CompileForm <cycle 3> [259]
[255]    0.0    0.00    0.00      17         BGBCC_CompileFuncall <cycle 3> [255]
                0.00    0.00      85/2813012     BCCX_AttrIsP [26]
                0.00    0.00      17/5232238     BCCX_Get [25]
                0.00    0.00      34/21692       bgbcc_print [309]
                0.00    0.00      34/29975       BCCX_Fetch [305]
                                  17             BGBCC_CompileExprListReverse <cycle 3> [285]
-----------------------------------------------
                                  24             SXIL_FreeReg [256]
                0.00    0.00       2/422         SXIL_FVecLenSSE [281]
                0.00    0.00       4/422         SXIL_OprFloatSSE [274]
                0.00    0.00      32/422         SXIL_OprQuatMulSSE [138]
                0.00    0.00      88/422         SXIL_PushXRegT [270]
                0.00    0.00     296/422         SXIL_SyncStack2 [262]
[256]    0.0    0.00    0.00     422+24      SXIL_FreeReg [256]
                0.00    0.00       8/8           SXIL_FlushPushReg [258]
                0.00    0.00     184/6954        SXIL_RegEqvP [328]
                0.00    0.00      46/1690        SXIL_RegXRegP [362]
                0.00    0.00      46/1252        SXIL_FlushXReg2 [367]
                                  24             SXIL_FreeReg [256]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_FlushPushReg [258]
[257]    0.0    0.00    0.00       8         SXIL_AsmPushXRegT [257]
                0.00    0.00       8/20          SXIL_MemRefESP [244]
                0.00    0.00       8/8004        SXIL_GetTypeStackSize [327]
                0.00    0.00       8/8           SXIL_SubSP [509]
                0.00    0.00       8/8           SXIL_StoreMemXRegTy [508]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_FreeReg [256]
[258]    0.0    0.00    0.00       8         SXIL_FlushPushReg [258]
                0.00    0.00       8/8           SXIL_AsmPushXRegT [257]
                0.00    0.00       8/1690        SXIL_RegXRegP [362]
                0.00    0.00       8/16          SXIL_StackPos [484]
-----------------------------------------------
                                  19             BGBCC_CompileExprT <cycle 3> [254]
[259]    0.0    0.00    0.00      19         BGBCC_CompileForm <cycle 3> [259]
                0.00    0.00      74/2813012     BCCX_AttrIsP [26]
                0.00    0.00      38/593         BGBCC_IsBinaryP [267]
                0.00    0.00     340/114244      BCCX_TagIsP [293]
                0.00    0.00       4/29975       BCCX_Fetch [305]
                0.00    0.00       2/21692       bgbcc_print [309]
                                  17             BGBCC_CompileFuncall <cycle 3> [255]
                                   4             BGBCC_CompileExpr <cycle 3> [463]
-----------------------------------------------
                0.00    0.00       4/4           BASM_PP_Buffer [115]
[260]    0.0    0.00    0.00       4         BASM_PP_Directive [260]
                0.00    0.00       6/36486       BASM_Parse_Token [75]
                0.00    0.00       1/1           BASM_PP_Directive2 [271]
                0.00    0.00       2/2591        BASM_PP_LookupDefine [348]
-----------------------------------------------
                0.00    0.00       4/74          SXIL_TransBlock [73]
                0.00    0.00       4/74          SXIL_Exit [282]
                0.00    0.00       8/74          SXIL_TransOpcodeOp [122]
                0.00    0.00       8/74          SXIL_ReturnValue [268]
                0.00    0.00      16/74          SXIL_Return [272]
                0.00    0.00      34/74          SXIL_PushMark [265]
[261]    0.0    0.00    0.00      74         SXIL_SyncStack [261]
                0.00    0.00      74/74          SXIL_SyncStack2 [262]
                0.00    0.00    1406/1444        SXIL_FlushReg2 [363]
                0.00    0.00      74/288         SXIL_SyncStack3 [381]
                0.00    0.00      74/74          SXIL_SyncESP [441]
-----------------------------------------------
                0.00    0.00      74/74          SXIL_SyncStack [261]
[262]    0.0    0.00    0.00      74         SXIL_SyncStack2 [262]
                0.00    0.00     296/422         SXIL_FreeReg [256]
                0.00    0.00      74/74          SXIL_FlushST [440]
                0.00    0.00      74/162         SXIL_SyncStack1 [394]
-----------------------------------------------
                0.00    0.00     210/803         BGBCC_IsUnaryP [278]
                0.00    0.00     593/803         BGBCC_IsBinaryP [267]
[263]    0.0    0.00    0.00     803         BCCX_TagAttrIsP [263]
                0.00    0.00      63/5232238     BCCX_Get [25]
-----------------------------------------------
                0.00    0.00      17/68          BGBCC_ReduceForm <cycle 2> [230]
                0.00    0.00      51/68          BGBPP_Directive <cycle 1> [13]
[264]    0.0    0.00    0.00      68         BGBCC_BoolExpr [264]
                0.00    0.00      57/181161      BCCX_GetInt [118]
                0.00    0.00     101/114244      BCCX_TagIsP [293]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_TransOpcodeOp [122]
[265]    0.0    0.00    0.00      34         SXIL_PushMark [265]
                0.00    0.00      34/74          SXIL_SyncStack [261]
-----------------------------------------------
                0.00    0.00      20/20          SXIL_Builtin [123]
[266]    0.0    0.00    0.00      20         SXIL_Exch [266]
                0.00    0.00      16/92          SXIL_PopXFTmpT [248]
                0.00    0.00      16/88          SXIL_PushXRegT [270]
                0.00    0.00      40/94          SXIL_StackIdx [433]
                0.00    0.00      20/20          SXIL_StackLit12P [481]
                0.00    0.00      20/22          SXIL_StackLitP [475]
                0.00    0.00      16/46          SXIL_TypeSSEP [451]
                0.00    0.00       8/114         SXIL_TypeSmallIntP [425]
-----------------------------------------------
                0.00    0.00      38/593         BGBCC_CompileForm <cycle 3> [259]
                0.00    0.00     555/593         BGBCC_ReduceForm <cycle 2> [230]
[267]    0.0    0.00    0.00     593         BGBCC_IsBinaryP [267]
                0.00    0.00     593/803         BCCX_TagAttrIsP [263]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransOpcodeOp [122]
[268]    0.0    0.00    0.00       8         SXIL_ReturnValue [268]
                0.00    0.00       8/8           SXIL_PopXFTmp [276]
                0.00    0.00       8/74          SXIL_SyncStack [261]
                0.00    0.00       8/16          SXIL_Return [272]
                0.00    0.00      16/23091       SXIL_TypePtrP [307]
                0.00    0.00      16/108         SXIL_RegName [429]
                0.00    0.00      16/616         sxasm_print_lln [373]
                0.00    0.00       8/8           SXIL_Cast [497]
                0.00    0.00       8/16          SXIL_TypeVariantP [485]
                0.00    0.00       8/114         SXIL_TypeSmallIntP [425]
                0.00    0.00       8/100         SXIL_TypeSmallLongP [432]
                0.00    0.00       8/2668        SXIL_TypeFloatP [347]
                0.00    0.00       8/2584        SXIL_TypeDoubleP [350]
                0.00    0.00       8/2532        SXIL_TypeRetSSEP [351]
                0.00    0.00       8/8004        SXIL_GetTypeStackSize [327]
                0.00    0.00       8/8           SXIL_AllocRegTmp [496]
                0.00    0.00       8/150         SXIL_XRegName [398]
-----------------------------------------------
                0.00    0.00       2/11          BGBCP_ModuleBuffer [8]
                0.00    0.00       9/11          BGBCP_ExpressionTCond <cycle 4> [201]
[269]    0.0    0.00    0.00      11         BCCX_New3 [269]
                0.00    0.00      11/125         BCCX_New2 [241]
                0.00    0.00      11/51327       BCCX_Add [300]
-----------------------------------------------
                0.00    0.00       2/88          SXIL_FVecLenSSE [281]
                0.00    0.00       2/88          SXIL_OprQuatToV3fSSE [167]
                0.00    0.00       2/88          SXIL_OprQuatToV4fSSE [283]
                0.00    0.00       4/88          SXIL_Dup [280]
                0.00    0.00       4/88          SXIL_OprQuatConjSSE [152]
                0.00    0.00       4/88          SXIL_OprVectorToQuatSSE [166]
                0.00    0.00       4/88          SXIL_OprFloatSSE [274]
                0.00    0.00       8/88          SXIL_OprQuatMulSSE [138]
                0.00    0.00      14/88          SXIL_OprVectorSSE [137]
                0.00    0.00      16/88          SXIL_Exch [266]
                0.00    0.00      28/88          SXIL_LoadMemTy [279]
[270]    0.0    0.00    0.00      88         SXIL_PushXRegT [270]
                0.00    0.00      88/422         SXIL_FreeReg [256]
                0.00    0.00      88/162         SXIL_SyncStack1 [394]
-----------------------------------------------
                0.00    0.00       1/1           BASM_PP_Directive [260]
[271]    0.0    0.00    0.00       1         BASM_PP_Directive2 [271]
                0.00    0.00       2/36486       BASM_Parse_Token [75]
-----------------------------------------------
                0.00    0.00       8/16          SXIL_TransOpcodeOp [122]
                0.00    0.00       8/16          SXIL_ReturnValue [268]
[272]    0.0    0.00    0.00      16         SXIL_Return [272]
                0.00    0.00      16/74          SXIL_SyncStack [261]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_OprGeneric [275]
[273]    0.0    0.00    0.00       4         SXIL_OprFloat [273]
                0.00    0.00       4/4           SXIL_OprFloatSSE [274]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_OprFloat [273]
[274]    0.0    0.00    0.00       4         SXIL_OprFloatSSE [274]
                0.00    0.00       8/92          SXIL_PopXFTmpT [248]
                0.00    0.00       4/422         SXIL_FreeReg [256]
                0.00    0.00       4/88          SXIL_PushXRegT [270]
                0.00    0.00       8/2584        SXIL_TypeDoubleP [350]
                0.00    0.00       8/150         SXIL_XRegName [398]
                0.00    0.00       4/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TransOpcodeOp [122]
[275]    0.0    0.00    0.00       4         SXIL_OprGeneric [275]
                0.00    0.00       4/4           SXIL_OprFloat [273]
                0.00    0.00       8/94          SXIL_StackIdx [433]
                0.00    0.00       8/16          SXIL_TypeVariantP [485]
                0.00    0.00       8/23091       SXIL_TypePtrP [307]
                0.00    0.00       8/22          SXIL_TypeRealP [476]
                0.00    0.00       4/4           SXIL_OprCustom [529]
                0.00    0.00       4/114         SXIL_TypeSmallIntP [425]
                0.00    0.00       4/77297       SXIL_TypeArrP [294]
                0.00    0.00       4/100         SXIL_TypeSmallLongP [432]
                0.00    0.00       4/4           SXIL_TypeSmallInt128P [533]
                0.00    0.00       4/10815       SXIL_TypeLitP [316]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_ReturnValue [268]
[276]    0.0    0.00    0.00       8         SXIL_PopXFTmp [276]
                0.00    0.00       8/92          SXIL_PopXFTmpT [248]
-----------------------------------------------
                0.00    0.00     180/180         BGBCP_BlockStatementInner <cycle 4> [132]
[277]    0.0    0.00    0.00     180         BGBCP_HandleTypedef [277]
                0.00    0.00     159/4998436     BCCX_Next [77]
                0.00    0.00     180/114244      BCCX_TagIsP [293]
                0.00    0.00     180/9581        BCCX_Child [318]
                0.00    0.00     159/12358       BCCX_Clone [315]
                0.00    0.00     159/708         BCCX_AddEnd [372]
-----------------------------------------------
                0.00    0.00     210/210         BGBCC_ReduceForm <cycle 2> [230]
[278]    0.0    0.00    0.00     210         BGBCC_IsUnaryP [278]
                0.00    0.00     210/803         BCCX_TagAttrIsP [263]
-----------------------------------------------
                0.00    0.00      28/28          SXIL_LoadGenericName [235]
[279]    0.0    0.00    0.00      28         SXIL_LoadMemTy [279]
                0.00    0.00      28/88          SXIL_PushXRegT [270]
                0.00    0.00      28/76          SXIL_GenRefStr [438]
                0.00    0.00      28/8642        SXIL_TypeWPtrP [323]
                0.00    0.00      28/23091       SXIL_TypePtrP [307]
                0.00    0.00      28/77297       SXIL_TypeArrP [294]
                0.00    0.00      28/46          SXIL_TypeSSEP [451]
                0.00    0.00      28/68          SXIL_AllocXReg [445]
                0.00    0.00      28/40          SXIL_LoadMemXRegTy [457]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_Builtin [123]
[280]    0.0    0.00    0.00       2         SXIL_Dup [280]
                0.00    0.00       2/92          SXIL_PopXFTmpT [248]
                0.00    0.00       4/88          SXIL_PushXRegT [270]
                0.00    0.00       2/94          SXIL_StackIdx [433]
                0.00    0.00       2/22          SXIL_StackLitP [475]
                0.00    0.00       2/8642        SXIL_TypeWPtrP [323]
                0.00    0.00       2/23091       SXIL_TypePtrP [307]
                0.00    0.00       2/114         SXIL_TypeSmallIntP [425]
                0.00    0.00       2/100         SXIL_TypeSmallLongP [432]
                0.00    0.00       2/46          SXIL_TypeSSEP [451]
                0.00    0.00       2/68          SXIL_AllocXReg [445]
                0.00    0.00       2/2           SXIL_AsmMovXRegXRegT [548]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_Builtin [123]
[281]    0.0    0.00    0.00       2         SXIL_FVecLenSSE [281]
                0.00    0.00       2/92          SXIL_PopXFTmpT [248]
                0.00    0.00       2/422         SXIL_FreeReg [256]
                0.00    0.00       2/88          SXIL_PushXRegT [270]
                0.00    0.00      20/616         sxasm_print_lln [373]
                0.00    0.00       4/150         SXIL_XRegName [398]
                0.00    0.00       2/68          SXIL_AllocXReg [445]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TransBlock [73]
[282]    0.0    0.00    0.00       4         SXIL_Exit [282]
                0.00    0.00       4/74          SXIL_SyncStack [261]
                0.00    0.00      12/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_Builtin [123]
[283]    0.0    0.00    0.00       2         SXIL_OprQuatToV4fSSE [283]
                0.00    0.00       2/92          SXIL_PopXFTmpT [248]
                0.00    0.00       2/88          SXIL_PushXRegT [270]
-----------------------------------------------
                0.00    0.00    4806/4806        BGBCP_BlockStatementInner <cycle 4> [132]
[284]    0.0    0.00    0.00    4806         BGBCP_EatSemicolon [284]
                0.00    0.00    9612/582152      BGBCP_EatWhite [250]
-----------------------------------------------
                                  17             BGBCC_CompileFuncall <cycle 3> [255]
[285]    0.0    0.00    0.00      17         BGBCC_CompileExprListReverse <cycle 3> [285]
                0.00    0.00      27/4998436     BCCX_Next [77]
                                  27             BGBCC_CompileExpr <cycle 3> [463]
-----------------------------------------------
[286]    0.0    0.00    0.00    8654+8747    <cycle 5 as a whole> [286]
                0.00    0.00    8698             SXIL_SizeType <cycle 5> [321]
                0.00    0.00    8698             SXIL_SizeTypeCount <cycle 5> [322]
-----------------------------------------------
                0.00    0.00 1603760/1603760     BGBCP_Token [23]
[289]    0.0    0.00    0.00 1603760         BGBCP_ParseChar [289]
-----------------------------------------------
                0.00    0.00   13391/297659      bgbcc_malloc [313]
                0.00    0.00   50517/297659      BCCX_Clone [315]
                0.00    0.00   81626/297659      BCCX_New [102]
                0.00    0.00  152125/297659      BCCX_FetchAttr [58]
[290]    0.0    0.00    0.00  297659         bgbcc_tmalloc [290]
-----------------------------------------------
                0.00    0.00  123796/123796      BCCX_FindTag [292]
[291]    0.0    0.00    0.00  123796         BCCX_FindNextTag [291]
-----------------------------------------------
                0.00    0.00      10/123796      BGBCC_CompileBlock [150]
                0.00    0.00      28/123796      BGBCP_ExpressionCast <cycle 4> [183]
                0.00    0.00     672/123796      BGBCC_CompileVarStatement [111]
                0.00    0.00    4064/123796      BGBCC_CompileTopStatement [20]
                0.00    0.00    8065/123796      BGBCC_CompileProto [21]
                0.00    0.00    8141/123796      BGBCC_EmitSigProto [30]
                0.00    0.00   10385/123796      BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00   29975/123796      BCCX_Fetch [305]
                0.00    0.00   62456/123796      BGBCP_VarDefinition <cycle 4> [34]
[292]    0.0    0.00    0.00  123796         BCCX_FindTag [292]
                0.00    0.00  123796/123796      BCCX_FindNextTag [291]
-----------------------------------------------
                0.00    0.00      14/114244      BGBCC_IsRealP [515]
                0.00    0.00      24/114244      BGBCC_CompileStatement [238]
                0.00    0.00      24/114244      BGBCC_CompileBlock [150]
                0.00    0.00      35/114244      BGBCC_IsIntP [464]
                0.00    0.00      47/114244      BGBCP_ExpressionPostfix <cycle 4> [180]
                0.00    0.00     101/114244      BGBCC_BoolExpr [264]
                0.00    0.00     115/114244      BGBCC_CompileExprT <cycle 3> [254]
                0.00    0.00     180/114244      BGBCP_HandleTypedef [277]
                0.00    0.00     340/114244      BGBCC_CompileForm <cycle 3> [259]
                0.00    0.00    1392/114244      BGBCC_CompileVarStatement [111]
                0.00    0.00    1425/114244      BGBCC_CompileStructs [112]
                0.00    0.00    2178/114244      BGBCC_ReduceForm <cycle 2> [230]
                0.00    0.00    4937/114244      BGBCP_Definition <cycle 4> [143]
                0.00    0.00    8369/114244      BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.00   12199/114244      BGBCC_CompileTopStatement [20]
                0.00    0.00   16420/114244      BGBCC_CompileProto [21]
                0.00    0.00   16572/114244      BGBCC_EmitSigProto [30]
                0.00    0.00   49872/114244      BGBCC_VarTypeString [19]
[293]    0.0    0.00    0.00  114244         BCCX_TagIsP [293]
-----------------------------------------------
                0.00    0.00       4/77297       SXIL_OprGeneric [275]
                0.00    0.00      20/77297       SXIL_EmitVarNull [478]
                0.00    0.00      28/77297       SXIL_LoadMemTy [279]
                0.00    0.00      28/77297       SXIL_LoadGenericName [235]
                0.00    0.00    4812/77297       SXIL_TypeBaseP [336]
                0.00    0.00    5536/77297       SXIL_TypeBaseLitP [331]
                0.00    0.00    8004/77297       SXIL_GetTypeStackSize [327]
                0.00    0.00    8075/77297       SXIL_ParseBlock [22]
                0.00    0.00    8642/77297       SXIL_TypeWPtrP [323]
                0.00    0.00    8698/77297       SXIL_GetTypeItemCount [320]
                0.00    0.00   10359/77297       SXIL_TypeBasicP [317]
                0.00    0.00   23091/77297       SXIL_TypePtrP [307]
[294]    0.0    0.00    0.00   77297         SXIL_TypeArrP [294]
-----------------------------------------------
                0.00    0.00   71711/71711       BGBCP_Token [23]
[295]    0.0    0.00    0.00   71711         BGBCP_OpChar [295]
-----------------------------------------------
                0.00    0.00   68440/68440       BCCX_PrintBuf [56]
[296]    0.0    0.00    0.00   68440         BCCX_PrintText [296]
-----------------------------------------------
                0.00    0.00   64193/64193       vfwrite [298]
[297]    0.0    0.00    0.00   64193         vfdir_vfwrite [297]
-----------------------------------------------
                0.00    0.00       4/64193       BGBCC_LoadCSource [2]
                0.00    0.00       4/64193       basm_storetextfile [177]
                0.00    0.00   64185/64193       bccx_print_vf [299]
[298]    0.0    0.00    0.00   64193         vfwrite [298]
                0.00    0.00   64193/64193       vfdir_vfwrite [297]
-----------------------------------------------
                0.00    0.00   64185/64185       BCCX_PrintBuf [56]
[299]    0.0    0.00    0.00   64185         bccx_print_vf [299]
                0.00    0.00   64185/64193       vfwrite [298]
-----------------------------------------------
                0.00    0.00       6/51327       BCCX_AddEnd [372]
                0.00    0.00      11/51327       BCCX_New3 [269]
                0.00    0.00      47/51327       BGBCP_ExpressionPostfix <cycle 4> [180]
                0.00    0.00      49/51327       BGBCP_Definition <cycle 4> [143]
                0.00    0.00      80/51327       BGBCP_DefTypeC <cycle 4> [29]
                0.00    0.00     125/51327       BCCX_New2 [241]
                0.00    0.00    9607/51327       BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.00   14542/51327       BCCX_New1 [149]
                0.00    0.00   26860/51327       BGBCP_DefName <cycle 4> [40]
[300]    0.0    0.00    0.00   51327         BCCX_Add [300]
                0.00    0.00     163/163         BCCX_CloneList [393]
-----------------------------------------------
                0.00    0.00      93/43613       SXIL_ParseCommand [145]
                0.00    0.00   43520/43613       SXIL_Parse_Token [302]
[301]    0.0    0.00    0.00   43613         SXIL_Parse_EatWhite [301]
-----------------------------------------------
                0.00    0.00      32/43520       SXIL_ParseExtern [232]
                0.00    0.00      60/43520       SXIL_ParseVar [243]
                0.00    0.00     165/43520       SXIL_ParseCommand [145]
                0.00    0.00    1749/43520       SXIL_ParseStruct [165]
                0.00    0.00    4108/43520       SXIL_ProcessBuffer [17]
                0.00    0.00   37406/43520       SXIL_ParseBlock [22]
[302]    0.0    0.00    0.00   43520         SXIL_Parse_Token [302]
                0.00    0.00   43520/43613       SXIL_Parse_EatWhite [301]
                0.00    0.00      34/34          SXIL_Parse_MatchTokenListLen [467]
                0.00    0.00      34/34          SXIL_Parse_OpChar [468]
                0.00    0.00      34/34          sxil_stricmp [469]
-----------------------------------------------
                0.00    0.00    3142/39628       BASM_ParseArg [90]
                0.00    0.00   36486/39628       BASM_Parse_Token [75]
[303]    0.0    0.00    0.00   39628         BASM_Parse_EatWhite [303]
-----------------------------------------------
                0.00    0.00   34589/34589       BGBCP_DefTypeC <cycle 4> [29]
[304]    0.0    0.00    0.00   34589         bgbcp_chktoklst [304]
-----------------------------------------------
                0.00    0.00       3/29975       BGBCC_CompileUnion [179]
                0.00    0.00       4/29975       BGBCC_CompileStatement [238]
                0.00    0.00       4/29975       BGBCC_CompileForm <cycle 3> [259]
                0.00    0.00       6/29975       BGBCC_CompileModule [18]
                0.00    0.00      20/29975       BGBCC_EmitTopVar [170]
                0.00    0.00      34/29975       BGBCC_CompileFuncall <cycle 3> [255]
                0.00    0.00      78/29975       BGBCC_CompileStruct [114]
                0.00    0.00     122/29975       BGBCC_ReduceForm <cycle 2> [230]
                0.00    0.00     672/29975       BGBCC_CompileVarStatement [111]
                0.00    0.00    4113/29975       BGBCC_CompileTopStatement [20]
                0.00    0.00   24919/29975       BGBCC_VarTypeString [19]
[305]    0.0    0.00    0.00   29975         BCCX_Fetch [305]
                0.00    0.00   29975/123796      BCCX_FindTag [292]
                0.00    0.00    4315/9581        BCCX_Child [318]
-----------------------------------------------
                0.00    0.00      87/27362       BGBCP_FunArgs <cycle 4> [96]
                0.00    0.00    4826/27362       BGBCP_Block <cycle 4> [144]
                0.00    0.00    4865/27362       BGBCP_VarsList <cycle 4> [119]
                0.00    0.00   17584/27362       BGBCP_FunVarsList <cycle 4> [66]
[306]    0.0    0.00    0.00   27362         BCCX_AddEnd2 [306]
                0.00    0.00       6/708         BCCX_AddEnd [372]
-----------------------------------------------
                0.00    0.00       2/23091       SXIL_Dup [280]
                0.00    0.00       8/23091       SXIL_OprGeneric [275]
                0.00    0.00      14/23091       SXIL_GetTypeSig [487]
                0.00    0.00      16/23091       SXIL_ReturnValue [268]
                0.00    0.00      20/23091       SXIL_EmitVarNull [478]
                0.00    0.00      28/23091       SXIL_LoadMemTy [279]
                0.00    0.00    3902/23091       SXIL_SetupFuncArgs [343]
                0.00    0.00    4812/23091       SXIL_TypeBaseP [336]
                0.00    0.00    5660/23091       SXIL_TypeBaseLitP [331]
                0.00    0.00    8629/23091       SXIL_TypeWPtrP [323]
[307]    0.0    0.00    0.00   23091         SXIL_TypePtrP [307]
                0.00    0.00   23091/77297       SXIL_TypeArrP [294]
-----------------------------------------------
                                4986             BGBCP_Definition <cycle 4> [143]
                               17484             BGBCP_ArgDefinition <cycle 4> [311]
[308]    0.0    0.00    0.00   22470         BGBCP_DefType <cycle 4> [308]
                               22470             BGBCP_DefTypeC <cycle 4> [29]
-----------------------------------------------
                0.00    0.00       2/21692       BGBCC_CompileForm <cycle 3> [259]
                0.00    0.00       6/21692       BGBCC_CompileUnion [179]
                0.00    0.00      12/21692       BGBCC_EmitTopArray [217]
                0.00    0.00      16/21692       BGBCC_CompileStatement [238]
                0.00    0.00      16/21692       BGBCC_CompileExprT <cycle 3> [254]
                0.00    0.00      20/21692       BGBCC_CompileBlock [150]
                0.00    0.00      34/21692       BGBCC_CompileFuncall <cycle 3> [255]
                0.00    0.00     138/21692       BGBCC_EmitTopVar [170]
                0.00    0.00     156/21692       BGBCC_CompileStruct [114]
                0.00    0.00     672/21692       BGBCC_EmitVar2 [113]
                0.00    0.00    8578/21692       BGBCC_CompileProto [21]
                0.00    0.00   12042/21692       BGBCC_EmitVar [31]
[309]    0.0    0.00    0.00   21692         bgbcc_print [309]
                0.00    0.00   21692/21692       bgbcc_puts [310]
-----------------------------------------------
                0.00    0.00   21692/21692       bgbcc_print [309]
[310]    0.0    0.00    0.00   21692         bgbcc_puts [310]
-----------------------------------------------
                                  72             BGBCP_ExpressionCast <cycle 4> [183]
                               17412             BGBCP_FunVarsList <cycle 4> [66]
[311]    0.0    0.00    0.00   17484         BGBCP_ArgDefinition <cycle 4> [311]
                               17484             BGBCP_DefType <cycle 4> [308]
                               17440             BGBCP_VarDefinition <cycle 4> [34]
-----------------------------------------------
                0.00    0.00     174/17052       BASM_OutOpSingle [389]
                0.00    0.00     176/17052       BASM_OutOpMem [252]
                0.00    0.00     220/17052       BASM_OutOpRegRegImm [163]
                0.00    0.00     332/17052       BASM_OutOpImm [174]
                0.00    0.00     510/17052       BASM_OutOpReg [161]
                0.00    0.00    1380/17052       BASM_OutOpRegImm [135]
                0.00    0.00    1814/17052       BASM_OutOpMemImm [172]
                0.00    0.00    2018/17052       BASM_OutOpRegReg [130]
                0.00    0.00    4928/17052       BASM_OutOpRegMem [106]
                0.00    0.00    5500/17052       BASM_OutOpMemReg [133]
[312]    0.0    0.00    0.00   17052         BASM_OpArchP [312]
-----------------------------------------------
